INFO 09-03 09:15:33 async_llm_engine.py:282] num_prefill: 1, num_decode: 0, num_tokens: 1025. schedule: 0.43ms(0.21%), comm: 5.69ms(2.78%), swap: 0.01ms(0.00%), execute: 198.59ms(97.01%), cur_step: 204.71ms
INFO 09-03 09:16:45 async_llm_engine.py:282] num_prefill: 0, num_decode: 59, num_tokens: 59. schedule: 4.10ms(7.07%), comm: 10.56ms(18.24%), swap: 0.01ms(0.02%), execute: 43.23ms(74.66%), cur_step: 57.89ms
INFO 09-03 09:16:45 async_llm_engine.py:282] num_prefill: 0, num_decode: 59, num_tokens: 59. schedule: 3.39ms(5.82%), comm: 9.93ms(17.02%), swap: 0.00ms(0.01%), execute: 45.00ms(77.15%), cur_step: 58.33ms
INFO 09-03 09:16:45 async_llm_engine.py:282] num_prefill: 0, num_decode: 59, num_tokens: 59. schedule: 3.72ms(6.62%), comm: 9.54ms(17.01%), swap: 0.00ms(0.01%), execute: 42.82ms(76.35%), cur_step: 56.08ms
INFO 09-03 09:16:45 async_llm_engine.py:282] num_prefill: 0, num_decode: 59, num_tokens: 59. schedule: 4.87ms(8.00%), comm: 13.13ms(21.56%), swap: 0.00ms(0.01%), execute: 42.88ms(70.43%), cur_step: 60.88ms
INFO 09-03 09:16:45 async_llm_engine.py:282] num_prefill: 0, num_decode: 59, num_tokens: 59. schedule: 3.77ms(6.47%), comm: 9.85ms(16.88%), swap: 0.00ms(0.01%), execute: 44.72ms(76.64%), cur_step: 58.34ms
INFO 09-03 09:16:45 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 4.48ms(7.63%), comm: 10.50ms(17.87%), swap: 0.01ms(0.01%), execute: 43.78ms(74.50%), cur_step: 58.77ms
INFO 09-03 09:16:45 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 3.39ms(4.67%), comm: 16.12ms(22.22%), swap: 0.01ms(0.01%), execute: 53.03ms(73.10%), cur_step: 72.55ms
INFO 09-03 09:16:45 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 14.93ms(15.37%), comm: 21.63ms(22.27%), swap: 0.00ms(0.00%), execute: 60.54ms(62.35%), cur_step: 97.10ms
INFO 09-03 09:16:45 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 3.33ms(5.21%), comm: 8.44ms(13.19%), swap: 0.00ms(0.01%), execute: 52.23ms(81.59%), cur_step: 64.01ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 3.89ms(5.64%), comm: 8.74ms(12.68%), swap: 0.00ms(0.01%), execute: 56.29ms(81.67%), cur_step: 68.92ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 3.30ms(4.07%), comm: 28.40ms(34.97%), swap: 0.00ms(0.01%), execute: 49.50ms(60.96%), cur_step: 81.20ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 11.05ms(16.42%), comm: 8.14ms(12.10%), swap: 0.00ms(0.01%), execute: 48.11ms(71.48%), cur_step: 67.31ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 3.36ms(6.38%), comm: 7.08ms(13.45%), swap: 0.00ms(0.00%), execute: 42.22ms(80.17%), cur_step: 52.67ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 3.92ms(6.51%), comm: 14.15ms(23.49%), swap: 0.00ms(0.00%), execute: 42.19ms(70.00%), cur_step: 60.27ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 9.95ms(13.47%), comm: 11.18ms(15.13%), swap: 0.00ms(0.01%), execute: 52.74ms(71.39%), cur_step: 73.88ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 4.85ms(4.95%), comm: 39.27ms(40.04%), swap: 0.01ms(0.01%), execute: 53.93ms(55.00%), cur_step: 98.06ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 5.61ms(6.16%), comm: 32.32ms(35.50%), swap: 0.00ms(0.00%), execute: 53.12ms(58.34%), cur_step: 91.05ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 3.10ms(5.93%), comm: 8.27ms(15.84%), swap: 0.00ms(0.00%), execute: 40.87ms(78.23%), cur_step: 52.25ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 58, num_tokens: 58. schedule: 3.22ms(5.74%), comm: 9.41ms(16.75%), swap: 0.01ms(0.01%), execute: 43.56ms(77.51%), cur_step: 56.20ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 3.61ms(4.90%), comm: 9.40ms(12.74%), swap: 13.25ms(17.96%), execute: 47.50ms(64.40%), cur_step: 73.76ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 2.85ms(3.98%), comm: 8.55ms(11.94%), swap: 19.13ms(26.71%), execute: 41.08ms(57.37%), cur_step: 71.62ms
INFO 09-03 09:16:46 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 3.87ms(6.87%), comm: 9.07ms(16.10%), swap: 0.00ms(0.01%), execute: 43.38ms(77.03%), cur_step: 56.32ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 2.91ms(5.53%), comm: 8.70ms(16.52%), swap: 0.00ms(0.01%), execute: 41.03ms(77.95%), cur_step: 52.64ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 2.83ms(5.17%), comm: 9.09ms(16.62%), swap: 0.01ms(0.01%), execute: 42.79ms(78.20%), cur_step: 54.71ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 3.14ms(5.76%), comm: 8.63ms(15.85%), swap: 0.00ms(0.01%), execute: 42.70ms(78.38%), cur_step: 54.48ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 3.61ms(6.63%), comm: 8.66ms(15.91%), swap: 0.00ms(0.01%), execute: 42.16ms(77.45%), cur_step: 54.43ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 2.96ms(5.32%), comm: 9.55ms(17.13%), swap: 0.00ms(0.01%), execute: 43.21ms(77.55%), cur_step: 55.73ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 3.43ms(6.17%), comm: 9.57ms(17.18%), swap: 0.00ms(0.01%), execute: 42.68ms(76.64%), cur_step: 55.69ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 3.20ms(6.14%), comm: 8.70ms(16.68%), swap: 0.00ms(0.01%), execute: 40.26ms(77.18%), cur_step: 52.17ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 57, num_tokens: 57. schedule: 4.15ms(7.66%), comm: 9.26ms(17.09%), swap: 0.00ms(0.01%), execute: 40.79ms(75.25%), cur_step: 54.21ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 56, num_tokens: 56. schedule: 3.70ms(4.93%), comm: 8.69ms(11.57%), swap: 22.34ms(29.75%), execute: 40.37ms(53.75%), cur_step: 75.10ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 56, num_tokens: 56. schedule: 4.02ms(5.45%), comm: 7.48ms(10.14%), swap: 22.80ms(30.91%), execute: 39.45ms(53.50%), cur_step: 73.75ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 56, num_tokens: 56. schedule: 3.81ms(6.89%), comm: 8.39ms(15.15%), swap: 0.01ms(0.01%), execute: 43.16ms(77.95%), cur_step: 55.36ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 56, num_tokens: 56. schedule: 3.85ms(6.96%), comm: 8.15ms(14.72%), swap: 0.01ms(0.01%), execute: 43.33ms(78.30%), cur_step: 55.34ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 56, num_tokens: 56. schedule: 3.57ms(6.61%), comm: 8.66ms(16.04%), swap: 0.00ms(0.01%), execute: 41.74ms(77.34%), cur_step: 53.98ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 0, num_decode: 56, num_tokens: 56. schedule: 3.05ms(5.81%), comm: 9.16ms(17.46%), swap: 0.00ms(0.01%), execute: 40.23ms(76.72%), cur_step: 52.44ms
INFO 09-03 09:16:47 async_llm_engine.py:282] num_prefill: 1, num_decode: 0, num_tokens: 453. schedule: 3.76ms(3.70%), comm: 2.88ms(2.83%), swap: 0.00ms(0.00%), execute: 95.05ms(93.46%), cur_step: 101.70ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 56, num_tokens: 56. schedule: 6.16ms(11.40%), comm: 7.98ms(14.77%), swap: 0.00ms(0.00%), execute: 39.92ms(73.83%), cur_step: 54.07ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 55, num_tokens: 55. schedule: 3.85ms(7.53%), comm: 8.47ms(16.57%), swap: 0.00ms(0.00%), execute: 38.80ms(75.89%), cur_step: 51.13ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 1, num_decode: 0, num_tokens: 483. schedule: 2.12ms(2.10%), comm: 3.21ms(3.18%), swap: 0.00ms(0.00%), execute: 95.65ms(94.71%), cur_step: 100.99ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 55, num_tokens: 55. schedule: 6.43ms(11.42%), comm: 7.84ms(13.92%), swap: 0.00ms(0.01%), execute: 42.05ms(74.65%), cur_step: 56.33ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 55, num_tokens: 55. schedule: 3.51ms(6.50%), comm: 8.55ms(15.85%), swap: 0.00ms(0.01%), execute: 41.88ms(77.64%), cur_step: 53.95ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 2, num_decode: 0, num_tokens: 1146. schedule: 2.49ms(1.23%), comm: 3.12ms(1.55%), swap: 0.00ms(0.00%), execute: 196.00ms(97.22%), cur_step: 201.62ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 55, num_tokens: 55. schedule: 7.19ms(13.06%), comm: 7.89ms(14.33%), swap: 0.00ms(0.01%), execute: 40.01ms(72.61%), cur_step: 55.10ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 3.31ms(5.95%), comm: 7.51ms(13.51%), swap: 0.00ms(0.01%), execute: 44.76ms(80.53%), cur_step: 55.59ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 5.75ms(10.37%), comm: 8.44ms(15.22%), swap: 0.01ms(0.02%), execute: 41.24ms(74.38%), cur_step: 55.44ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 3.76ms(6.83%), comm: 8.62ms(15.65%), swap: 0.01ms(0.01%), execute: 42.68ms(77.51%), cur_step: 55.07ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 3.28ms(6.33%), comm: 7.89ms(15.21%), swap: 0.00ms(0.01%), execute: 40.73ms(78.46%), cur_step: 51.91ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 1, num_decode: 0, num_tokens: 604. schedule: 2.96ms(2.53%), comm: 3.19ms(2.73%), swap: 0.00ms(0.00%), execute: 110.84ms(94.74%), cur_step: 117.00ms
INFO 09-03 09:16:48 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 4.78ms(8.69%), comm: 8.83ms(16.07%), swap: 0.00ms(0.01%), execute: 41.35ms(75.24%), cur_step: 54.95ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 3.17ms(6.02%), comm: 8.23ms(15.61%), swap: 0.00ms(0.01%), execute: 41.33ms(78.37%), cur_step: 52.74ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 3.88ms(7.19%), comm: 9.58ms(17.77%), swap: 0.00ms(0.01%), execute: 40.48ms(75.04%), cur_step: 53.95ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 3.96ms(7.26%), comm: 9.08ms(16.62%), swap: 0.00ms(0.01%), execute: 41.59ms(76.11%), cur_step: 54.64ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 4.42ms(8.29%), comm: 9.48ms(17.80%), swap: 0.00ms(0.00%), execute: 39.36ms(73.90%), cur_step: 53.26ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 53, num_tokens: 53. schedule: 5.65ms(9.97%), comm: 10.00ms(17.65%), swap: 0.00ms(0.01%), execute: 40.99ms(72.37%), cur_step: 56.64ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 53, num_tokens: 53. schedule: 5.73ms(9.10%), comm: 13.90ms(22.09%), swap: 0.01ms(0.01%), execute: 43.28ms(68.80%), cur_step: 62.92ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 5.19ms(5.64%), comm: 9.71ms(10.55%), swap: 28.49ms(30.94%), execute: 48.67ms(52.87%), cur_step: 92.05ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 4.34ms(4.95%), comm: 9.66ms(11.02%), swap: 30.05ms(34.29%), execute: 43.59ms(49.73%), cur_step: 87.64ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 3.06ms(5.68%), comm: 8.97ms(16.65%), swap: 0.01ms(0.01%), execute: 41.85ms(77.66%), cur_step: 53.90ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 4.43ms(7.92%), comm: 9.15ms(16.35%), swap: 0.01ms(0.01%), execute: 42.36ms(75.71%), cur_step: 55.95ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 3.64ms(3.66%), comm: 8.20ms(8.25%), swap: 39.51ms(39.74%), execute: 48.08ms(48.36%), cur_step: 99.43ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 4.06ms(5.06%), comm: 12.91ms(16.09%), swap: 17.10ms(21.31%), execute: 46.16ms(57.54%), cur_step: 80.22ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 5.53ms(7.13%), comm: 7.35ms(9.49%), swap: 20.85ms(26.91%), execute: 43.76ms(56.47%), cur_step: 77.49ms
INFO 09-03 09:16:49 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 3.22ms(6.09%), comm: 8.08ms(15.32%), swap: 0.00ms(0.01%), execute: 41.46ms(78.58%), cur_step: 52.76ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 6.01ms(11.05%), comm: 6.10ms(11.21%), swap: 0.00ms(0.01%), execute: 42.29ms(77.74%), cur_step: 54.40ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 3.83ms(4.87%), comm: 9.48ms(12.07%), swap: 21.40ms(27.24%), execute: 43.86ms(55.83%), cur_step: 78.56ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 4.19ms(7.58%), comm: 8.55ms(15.46%), swap: 0.00ms(0.01%), execute: 42.59ms(76.96%), cur_step: 55.34ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 3.04ms(4.83%), comm: 18.77ms(29.85%), swap: 0.00ms(0.01%), execute: 41.07ms(65.31%), cur_step: 62.88ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 4.08ms(7.73%), comm: 7.83ms(14.84%), swap: 0.00ms(0.01%), execute: 40.87ms(77.42%), cur_step: 52.78ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 3.03ms(2.36%), comm: 9.14ms(7.10%), swap: 67.95ms(52.82%), execute: 48.52ms(37.72%), cur_step: 128.64ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 2.85ms(5.57%), comm: 5.83ms(11.39%), swap: 0.01ms(0.01%), execute: 42.51ms(83.03%), cur_step: 51.19ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 3.33ms(4.28%), comm: 8.14ms(10.45%), swap: 21.86ms(28.07%), execute: 44.56ms(57.21%), cur_step: 77.89ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 3.20ms(5.31%), comm: 12.80ms(21.24%), swap: 0.00ms(0.01%), execute: 44.25ms(73.45%), cur_step: 60.25ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 50, num_tokens: 50. schedule: 2.99ms(3.93%), comm: 11.00ms(14.43%), swap: 21.98ms(28.82%), execute: 40.27ms(52.82%), cur_step: 76.25ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 1, num_decode: 0, num_tokens: 358. schedule: 1.79ms(2.16%), comm: 7.22ms(8.73%), swap: 0.00ms(0.01%), execute: 73.61ms(89.10%), cur_step: 82.62ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 3.66ms(6.95%), comm: 8.60ms(16.36%), swap: 0.00ms(0.01%), execute: 40.32ms(76.68%), cur_step: 52.59ms
INFO 09-03 09:16:50 async_llm_engine.py:282] num_prefill: 0, num_decode: 50, num_tokens: 50. schedule: 2.91ms(3.77%), comm: 8.08ms(10.46%), swap: 24.51ms(31.73%), execute: 41.74ms(54.04%), cur_step: 77.24ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 1, num_decode: 0, num_tokens: 711. schedule: 2.37ms(1.70%), comm: 2.92ms(2.09%), swap: 0.00ms(0.00%), execute: 134.23ms(96.20%), cur_step: 139.52ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 0, num_decode: 50, num_tokens: 50. schedule: 5.28ms(9.49%), comm: 8.99ms(16.15%), swap: 0.00ms(0.01%), execute: 41.39ms(74.36%), cur_step: 55.67ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 1, num_decode: 0, num_tokens: 715. schedule: 2.37ms(1.69%), comm: 2.81ms(2.00%), swap: 0.01ms(0.01%), execute: 135.68ms(96.31%), cur_step: 140.87ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 2, num_decode: 0, num_tokens: 714. schedule: 5.08ms(3.01%), comm: 7.60ms(4.51%), swap: 25.07ms(14.86%), execute: 130.96ms(77.62%), cur_step: 168.72ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 5.81ms(10.33%), comm: 7.70ms(13.70%), swap: 0.01ms(0.01%), execute: 42.73ms(75.96%), cur_step: 56.25ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 4.51ms(8.38%), comm: 7.44ms(13.81%), swap: 0.00ms(0.01%), execute: 41.90ms(77.80%), cur_step: 53.86ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 4.50ms(8.28%), comm: 8.39ms(15.44%), swap: 0.00ms(0.01%), execute: 41.43ms(76.27%), cur_step: 54.32ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 2.99ms(5.79%), comm: 6.96ms(13.46%), swap: 0.00ms(0.01%), execute: 41.75ms(80.74%), cur_step: 51.70ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 3.93ms(7.59%), comm: 5.95ms(11.49%), swap: 0.00ms(0.01%), execute: 41.93ms(80.91%), cur_step: 51.83ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 3.43ms(6.26%), comm: 8.06ms(14.72%), swap: 0.00ms(0.01%), execute: 43.24ms(79.01%), cur_step: 54.73ms
INFO 09-03 09:16:51 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 3.21ms(5.85%), comm: 10.39ms(18.92%), swap: 0.00ms(0.01%), execute: 41.29ms(75.22%), cur_step: 54.89ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 1, num_decode: 0, num_tokens: 356. schedule: 2.14ms(2.21%), comm: 8.30ms(8.59%), swap: 12.34ms(12.78%), execute: 73.78ms(76.41%), cur_step: 96.55ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 4.44ms(8.13%), comm: 8.74ms(16.01%), swap: 0.00ms(0.01%), execute: 41.41ms(75.85%), cur_step: 54.60ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 2.83ms(5.28%), comm: 9.12ms(17.05%), swap: 0.01ms(0.01%), execute: 41.54ms(77.66%), cur_step: 53.49ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 2.77ms(5.04%), comm: 11.50ms(20.94%), swap: 0.00ms(0.01%), execute: 40.64ms(74.01%), cur_step: 54.90ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 50, num_tokens: 50. schedule: 3.61ms(4.67%), comm: 9.22ms(11.92%), swap: 25.59ms(33.10%), execute: 38.90ms(50.31%), cur_step: 77.32ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 50, num_tokens: 50. schedule: 2.83ms(3.59%), comm: 8.89ms(11.25%), swap: 25.31ms(32.04%), execute: 41.96ms(53.13%), cur_step: 78.99ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 3, num_decode: 0, num_tokens: 1070. schedule: 2.47ms(1.11%), comm: 6.54ms(2.95%), swap: 24.00ms(10.82%), execute: 188.69ms(85.11%), cur_step: 221.70ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 5.99ms(10.15%), comm: 10.55ms(17.90%), swap: 0.00ms(0.01%), execute: 42.41ms(71.94%), cur_step: 58.96ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 2.87ms(5.34%), comm: 8.77ms(16.31%), swap: 0.00ms(0.01%), execute: 42.12ms(78.34%), cur_step: 53.76ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 3.31ms(6.28%), comm: 8.33ms(15.80%), swap: 0.01ms(0.01%), execute: 41.08ms(77.90%), cur_step: 52.73ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 3.00ms(5.36%), comm: 8.73ms(15.62%), swap: 0.01ms(0.01%), execute: 44.17ms(79.00%), cur_step: 55.91ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 52, num_tokens: 52. schedule: 2.88ms(5.46%), comm: 7.98ms(15.15%), swap: 0.01ms(0.01%), execute: 41.80ms(79.38%), cur_step: 52.66ms
INFO 09-03 09:16:52 async_llm_engine.py:282] num_prefill: 0, num_decode: 51, num_tokens: 51. schedule: 2.84ms(5.41%), comm: 7.53ms(14.34%), swap: 0.00ms(0.01%), execute: 42.15ms(80.24%), cur_step: 52.53ms
INFO 09-03 09:16:53 async_llm_engine.py:282] num_prefill: 2, num_decode: 0, num_tokens: 1458. schedule: 1.91ms(0.73%), comm: 4.56ms(1.73%), swap: 0.00ms(0.00%), execute: 256.68ms(97.54%), cur_step: 263.16ms
INFO 09-03 09:16:53 async_llm_engine.py:282] num_prefill: 8, num_decode: 0, num_tokens: 2871. schedule: 3.95ms(0.77%), comm: 4.62ms(0.90%), swap: 35.00ms(6.80%), execute: 470.76ms(91.53%), cur_step: 514.33ms
INFO 09-03 09:16:53 async_llm_engine.py:282] num_prefill: 0, num_decode: 54, num_tokens: 54. schedule: 3.95ms(7.22%), comm: 9.81ms(17.96%), swap: 0.01ms(0.03%), execute: 40.85ms(74.79%), cur_step: 54.62ms
INFO 09-03 09:16:53 async_llm_engine.py:282] num_prefill: 0, num_decode: 53, num_tokens: 53. schedule: 2.95ms(3.98%), comm: 7.73ms(10.43%), swap: 16.60ms(22.40%), execute: 46.84ms(63.20%), cur_step: 74.11ms
INFO 09-03 09:16:53 async_llm_engine.py:282] num_prefill: 0, num_decode: 53, num_tokens: 53. schedule: 3.63ms(7.06%), comm: 7.83ms(15.25%), swap: 0.00ms(0.01%), execute: 39.87ms(77.68%), cur_step: 51.33ms
INFO 09-03 09:16:53 async_llm_engine.py:282] num_prefill: 0, num_decode: 53, num_tokens: 53. schedule: 3.72ms(6.94%), comm: 8.60ms(16.04%), swap: 0.00ms(0.01%), execute: 41.30ms(77.02%), cur_step: 53.63ms
INFO 09-03 09:16:54 async_llm_engine.py:282] num_prefill: 0, num_decode: 53, num_tokens: 53. schedule: 2.99ms(5.60%), comm: 8.89ms(16.63%), swap: 0.00ms(0.01%), execute: 41.57ms(77.77%), cur_step: 53.45ms
INFO 09-03 09:16:54 async_llm_engine.py:282] num_prefill: 0, num_decode: 53, num_tokens: 53. schedule: 3.51ms(4.54%), comm: 9.60ms(12.41%), swap: 20.66ms(26.71%), execute: 43.59ms(56.34%), cur_step: 77.37ms
INFO 09-03 09:16:54 async_llm_engine.py:282] num_prefill: 0, num_decode: 53, num_tokens: 53. schedule: 3.09ms(5.76%), comm: 9.79ms(18.21%), swap: 0.00ms(0.01%), execute: 40.86ms(76.03%), cur_step: 53.75ms
